Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
STG,Stone Gold Inc.,Materials,Canada,TSXV,6.10,0.1950,105.26,95.00,95.00,225.00,143.75,-83.04,46.98,19.39,-16.24,0.2150,0.1797,0.1562,0.1431,0.1422,157.80,141.89,-17.12,,,,,,,,56.82,132.63,37.59,30.69,2.32,-12.16,,,,,,,47.16,154.13,7.45,32.99,0.06,-11.74,,,,,,,58.30,2343.72,191.55,8.45,14.51,-3.08
STGO,Steppe Gold Ltd.,Materials,Mongolia,TSX,56.08,1.05,-10.26,-17.97,-40.00,31.25,,,9.47,,,1.35,1.31,1.30,1.35,1.46,62.92,77.82,4.03,,-58.61,,,,,,-165.72,-20.36,-29.13,7.03,,,-71.99,,,,,,111.80,108.39,23.07,60.92,,,,,,,,,-74.39,-19.38,-24.21,126.68,,
STH,Stelmine Canada Ltd.,Materials,Canada,TSXV,10.44,0.1550,-47.46,-38.00,-18.42,19.23,-47.46,-65.56,6.03,-12.06,-10.10,0.2232,0.2357,0.2355,0.2325,0.2204,113.44,102.19,-51.15,,,,,,,,95.92,17.34,2.63,53.15,-4.53,1.87,,,,,,,146.80,35.08,11.19,44.38,-4.31,1.17,,,,,,,52.01,42.70,20.54,148.01,31.31,15.41
STLC,Stelco Holdings Inc.,Materials,Canada,TSX,1774.73,32.00,-21.17,-10.69,-14.61,132.70,,,32.45,,,42.53,40.70,41.00,41.56,40.51,50.91,50.32,26.68,3.44,171.79,49.65,18.78,25.93,11.76,,-2471.79,548.42,81.97,190.13,126.76,,-40900.00,353.94,56.52,167.12,76.65,,-1111.95,796.94,85.27,46.80,31.79,,,,,,,,423.81,79.67,36.60,-15.33,-9.04,
STMP,Stamper Oil & Gas Corp.,Energy,Canada,TSXV,0.98,0.250,-16.67,-47.37,-79.17,-66.67,-98.32,-99.62,-30.83,-54.65,-42.78,0.429,0.60,0.73,0.88,0.85,201.74,193.92,-58.63,,,,,,,,138.52,-15.28,-61.15,-4.49,-8.99,-10.52,,,,,,,240.02,291.25,-60.33,-20.71,-15.54,-11.28,,,,,,,-107.70,-70.72,-56.27,-57.17,-25.90,-26.23
STN,Stantec Inc.,Industrials,Canada,TSX,4842.26,56.87,-19.50,-15.39,0.79,86.06,89.54,376.81,22.95,13.62,16.88,59.49,62.42,63.66,63.04,61.65,21.70,21.74,0.80,1.21,-1.31,-1.02,2.72,3.25,8.34,10.18,-6.14,-1.48,5.07,7.21,5.07,7.84,1.70,-1.13,2.65,3.21,8.10,9.91,17.30,1.61,61.78,8.99,2.88,31.83,,,,,,,-864.65,1064.41,144.57,12.99,13.55,28.31
STND,Standard Uranium Ltd.,Energy,Canada,TSXV,10.44,0.0900,-58.14,-58.14,-63.27,,,,,,,0.1527,0.1740,0.2164,0.2352,0.2359,101.53,107.04,-47.34,,,,,,,,361.43,163.92,293.19,,,,,,,,,,310.79,143.90,64.18,,,,,,,,,,653.33,240.26,300.42,,,
STNG,Stinger Resources Inc.,Materials,Canada,TSXV,2.67,0.0700,-51.72,-48.15,-71.43,,,,,,,0.0963,0.1092,0.1243,0.1440,0.1639,72.66,79.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRR,Star Royalties Ltd.,Materials,Canada,TSXV,28.65,0.51,-17.74,-22.73,-12.07,,,,,,,0.59,0.59,0.59,0.57,0.56,55.32,63.28,,,6956.64,,,,,,434.75,416.18,,,,,6956.64,,,,,,233.70,401.46,,,,,,,,,,,146.55,618.60,,,,
STS,South Star Battery Metals Corp.,Materials,Canada,TSXV,10.39,0.53,-67.88,-61.45,-35.76,41.33,-79.62,-89.40,12.20,-26.94,-20.06,0.71,0.89,0.94,0.90,0.92,101.10,91.82,-21.88,,,,,,,,120.37,-13.61,-16.23,113.13,56.98,9.38,,,,,,,203.00,7.23,-3.83,300.86,62.21,10.61,,,,,,,75.78,25.24,7.72,154.96,74.60,37.93
STU,Stuhini Exploration Ltd.,Materials,Canada,TSXV,8.28,0.415,-33.06,-35.16,-33.06,107.50,,,27.41,,,0.69,0.66,0.64,0.63,0.63,75.08,77.51,-22.84,,,,,,,,131.49,42.15,71.21,,,,-77.44,-76.08,123.76,,,,104.40,18.40,49.97,,,,,,,,,,89.13,96.50,182.51,,,
STUD,Stallion Gold Corp.,Materials,Canada,TSXV,7.33,0.1600,-59.49,-68.00,-65.59,33.33,-55.56,,10.01,-14.55,,0.369,0.387,0.386,0.397,0.344,120.25,135.67,-21.82,,,,,,,,53.72,162.02,-49.96,62.96,11.26,8.84,-19.33,,,-34.01,-25.42,,5.02,123.70,-54.60,51.00,6.04,5.70,,,,,,,351.51,831.95,213.92,136.32,83.27,54.73
STUV,Stuve Gold Corp.,Materials,Canada,TSXV,1.36,0.0600,,-76.00,-76.00,,,,,,,0.2223,,,,,145.35,135.21,-20.62,,,,,,,,-22.09,137.02,,,,,,,,,,,-8.64,164.48,,,,,,,,,,,2.64,184.50,,,,
STX,Starrex International Ltd.,Financials,Canada,CNSX,11.90,1.27,-23.03,-18.06,0.79,81.43,5.83,234.21,21.05,1.13,12.57,1.35,1.13,1.00,1.05,1.02,235.26,259.62,,,21.49,30.98,28.98,26.01,37.76,,-16.24,-8.42,0.91,-3.43,3.96,33.91,13.60,48.05,9.22,31.03,34.84,,-68.36,-28.29,-12.99,-7.07,-14.88,25.27,,,,,,,88.01,13.40,13.85,3.45,0.59,13.99
SU,Suncor Energy Inc.,Energy,Canada,TSX,42310.00,39.32,26.72,13.13,50.42,5.60,25.86,84.14,1.83,4.70,6.29,44.26,41.02,38.42,35.62,34.53,39.50,41.79,5.15,3.87,58.67,1.02,0.51,7.86,-0.26,0.20,-207.68,71.52,-2.76,133.76,0.49,-1.93,70.69,-0.99,1.07,8.42,1.64,1.85,-195.37,19.20,7.75,56.84,6.23,-0.44,,,,,,,2.04,-7.87,-6.85,-4.45,-2.15,-0.69
SUGR,SugarBud Craft Growers Corp.,Health Care,Canada,TSXV,1.37,0.305,-89.83,-84.75,-93.22,-98.15,-94.45,-98.31,-73.50,-43.87,-33.42,0.77,1.28,1.80,2.25,2.64,151.00,152.55,4.44,,323.59,,,-1.21,-5.69,2.17,150.04,16.15,8.54,72.91,42.90,135.35,-172.55,554.28,,14.21,0.99,5.16,75.28,11.03,-7.44,104.24,18.75,20.57,,,,,,,-39.77,-29.02,-29.09,8.37,-1.97,7.25
SUI,Superior Mining International Corporation,Materials,Canada,TSXV,7.33,0.1700,-75.71,-39.29,-71.67,142.86,126.67,-15.00,34.13,17.58,-1.61,0.313,0.382,0.433,0.469,0.498,130.19,117.88,,,,,,,,,-86.80,52.03,-5.63,-33.79,-0.77,-19.07,,,,,,,-65.66,-35.77,23.89,-17.04,11.22,-9.64,,,,,,,-102.21,-73.29,-83.55,-62.78,-43.62,-39.11
SUP,Northern Superior Resources Inc.,Materials,Canada,TSXV,25.92,0.395,-50.00,-54.60,-62.74,216.00,-1.25,-77.43,46.64,-0.25,-13.81,0.66,0.71,0.70,0.76,0.82,72.11,60.26,-20.52,,,,,,,,26.28,34.54,28.09,17.55,-22.88,-10.98,,,,,,,30.61,27.70,14.04,-2.34,-25.92,-9.92,,,,,,,25.12,58.52,33.06,30.70,11.92,-5.67
SURG,Surge Copper Corp.,Materials,Canada,TSXV,18.88,0.1450,-60.27,-58.57,-60.81,163.64,45.00,-87.39,38.06,7.69,-18.68,0.2439,0.267,0.286,0.300,0.319,72.69,80.43,-64.92,,,,,,,,2182.47,320.08,149.03,29.19,18.95,19.58,,,,,,,3314.85,286.19,215.30,39.84,22.15,22.21,,,,,,,47.00,21.09,13.44,8.81,5.98,14.92
SUUH,Strathmore Plus Energy Corp.,Energy,Canada,TSXV,3.26,0.1950,-26.42,-32.76,25.81,8.33,0.00,-95.36,2.70,0.00,-26.40,0.273,0.276,0.2455,0.2169,0.2304,197.95,119.25,-24.71,,,,,,,,-50.07,-20.89,19.18,-37.11,-9.92,-31.80,,,,,,,-50.07,-12.77,19.18,-37.14,-10.94,-32.39,,,,,,,87.33,4.50,-0.26,43.63,-21.23,-33.59
SVA,Sernova Corp.,Health Care,Canada,TSX,242.61,1.14,-37.36,-24.00,-16.18,442.86,418.18,456.10,75.57,38.89,18.69,1.39,1.46,1.42,1.40,1.40,68.25,70.53,-0.64,,,,,,,,31.88,31.55,23.23,22.63,13.87,13.00,,,,,,,30.90,32.44,23.49,22.75,14.22,13.13,,,,,,,747.32,136.70,103.12,38.44,34.99,33.87
SVB,Silver Bull Resources Inc.,Materials,Canada,TSX,6.84,0.260,-27.78,-23.53,-81.82,-70.45,-65.79,-92.53,-33.35,-19.28,-22.73,0.272,0.304,0.393,0.56,0.66,65.49,51.03,-4.43,,,,,,,,60.72,-9.55,5.75,8.95,-3.98,-11.18,,,,,,,1.08,-24.43,-13.86,0.13,-10.56,-15.58,,,,,,,-14.27,-3.77,-7.22,-1.44,-5.38,-8.41
SVE,Silver One Resources Inc.,Materials,Canada,TSXV,35.04,0.2150,-48.81,-46.25,-62.93,19.44,-57.00,303.13,6.09,-15.51,14.90,0.357,0.371,0.386,0.408,0.451,69.46,78.18,-2.03,,,,,,,,92.85,55.31,33.12,28.81,,,,,,,,,167.62,85.21,50.64,42.42,,,,,,,,,-5.60,34.57,36.96,28.56,,
SVI,StorageVault Canada Inc.,Real Estate,Canada,TSX,1707.94,5.86,-18.65,-14.00,19.31,107.22,128.13,2457.08,27.43,17.90,38.22,6.33,6.43,6.36,6.18,5.94,31.97,35.24,0.12,0.19,34.22,24.34,29.36,49.62,69.29,48.96,-7910.68,106.52,148.28,51.66,119.66,56.31,33.38,24.21,27.56,52.19,77.74,54.07,7.76,-11.81,14.09,11.10,61.87,66.17,,,,,,,6.26,-4.18,-25.94,-15.12,64.69,31.05
SVM,Silvercorp Metals Inc.,Materials,Canada,TSX,411.09,3.02,-35.89,-31.39,-53.06,-10.76,-11.98,-35.33,-3.72,-2.52,-4.26,4.03,4.19,4.45,4.66,5.07,44.72,50.32,-0.46,1.05,13.44,17.14,8.52,5.92,7.84,-0.88,-7.76,20.01,0.42,0.11,0.40,-7.24,2.12,15.61,6.06,3.22,12.97,-3.14,-33.94,-5.46,-8.30,-6.85,-15.92,-8.42,,,,,,,9.59,17.89,13.83,14.26,11.52,1.68
SVS,Solarvest BioEnergy Inc.,Consumer Staples,Canada,TSXV,6.37,0.1500,-3.23,-6.25,-53.85,-21.05,-30.23,50.00,-7.54,-6.90,4.12,0.1288,0.1391,0.1625,0.1999,0.2355,173.37,210.84,-1.03,,-15.83,,,,,,58.60,35.43,33.69,8.74,14.63,18.66,16.86,7.05,95.15,8.26,-3.41,22.04,124.47,57.62,39.57,17.18,20.26,22.73,,,,,,,-0.01,33.80,2.37,10.87,35.80,61.55
SWA,Sarama Resources Ltd,Materials,Australia,TSXV,16.95,0.1600,-3.03,-8.57,-28.89,-40.74,-65.59,-91.79,-15.98,-19.18,-22.09,0.2005,0.1919,0.1878,0.1967,0.2101,82.22,90.15,-9.59,,,,,,,,-4.90,-13.87,-8.16,-3.15,0.50,-0.70,,,,,,,1.18,-23.43,-3.49,-8.49,3.18,5.69,,,,,,,-44.39,-33.44,-19.11,1.76,-36.12,-24.99
SWLF,Silver Wolf Exploration Ltd.,Materials,Canada,TSXV,2.44,0.0900,-47.06,-51.35,-74.29,50.00,-79.55,63.64,14.40,-27.16,5.00,0.1458,0.1650,0.1942,0.2439,0.273,132.17,137.49,-5.76,,,,,,,,263.04,110.54,62.35,54.84,42.62,17.05,,,,,,,264.03,215.99,24.28,142.66,49.66,22.75,,,,,,,214.88,67.79,32.20,39.18,33.89,12.29
SWP,Swiss Water Decaffeinated Coffee Inc.,Consumer Staples,Canada,TSX,18.23,2.59,-16.72,-16.99,-20.80,-57.11,-52.42,43.55,-24.55,-13.78,3.67,2.88,2.97,3.01,3.05,3.05,37.86,37.26,,,28.19,13.42,11.62,8.83,9.52,7.50,30.15,13.81,5.89,5.91,2.18,13.61,12.52,3.33,5.68,7.88,6.46,10.29,-83.18,-58.95,-52.16,-34.61,-22.73,-4.94,,,,,,,5.47,7.71,7.39,5.30,14.23,10.91
SWRM,Swarmio Media Holdings Inc.,Communication Services,Canada,CNSX,6.79,0.0800,-77.78,-79.49,,,,,,,,0.1458,0.2176,,,,135.21,141.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SX,St-Georges Eco-Mining Corp.,Materials,Canada,CNSX,31.97,0.1850,-58.89,-58.89,-28.85,48.00,362.50,,13.93,35.75,,0.266,0.313,0.335,0.321,0.322,88.36,71.62,-55.74,,,,,,,,53.72,62.39,31.61,60.44,47.40,26.76,-13.20,-0.23,37.21,0.98,1.96,,-9.64,57.95,-2.90,54.18,38.19,35.91,,,,,,,66054.65,70.60,103.31,157.09,67.52,7.29
SXI,Synex Renewable Energy Corporation,Utilities,Canada,TSX,9.44,3.06,5.52,3.73,-1.29,24.90,-31.24,-36.02,7.71,-7.21,-4.36,2.94,2.97,2.94,2.83,2.74,58.22,52.37,-0.48,,6.19,10.77,2.14,-1.87,-5.65,-0.54,123.99,-42.79,29.43,-11.73,-1.60,0.12,3.86,9.89,1.18,-2.67,-6.12,-0.87,344.88,-67.88,-8.11,96.28,14.27,33.03,,,,,,,-13.28,-6.96,-30.69,-17.16,-12.82,-9.39
SXL,Slam Exploration Ltd.,Materials,Canada,TSXV,1.15,0.0250,-54.55,-50.00,-70.59,66.67,-28.57,-96.67,18.43,-6.50,-28.80,0.0388,0.0536,0.0619,0.0644,0.0645,167.85,171.45,-41.30,,,,,,,,33.78,-6.16,-1.66,1.16,1.62,-9.40,,,,,,,-141.95,-73.12,-56.17,-27.08,-28.43,-32.64,,,,,,,116.86,227.37,51.21,5.04,21.35,-17.90
SXP,Supremex Inc.,Materials,Canada,TSX,65.73,3.28,21.97,9.61,37.46,43.38,-8.49,258.54,12.74,-1.76,13.60,3.51,3.34,3.12,2.97,2.86,37.35,39.02,3.82,2.29,10.67,8.69,5.09,7.12,8.03,4.64,45.55,29.82,9.38,1.80,4.71,2.04,19.26,17.94,10.94,7.63,6.40,3.40,110.18,49.08,48.68,1.54,5.20,6.60,,,,,,,363.11,34.27,31.03,4.74,16.20,-4.00
SXTY,Sixty North Gold Mining Ltd.,Materials,Canada,CNSX,5.97,0.0400,0.00,-11.11,-46.67,-50.00,,,-20.53,,,0.0476,0.0472,0.0515,0.0554,0.0567,141.06,170.49,-28.38,,,,,,,,3.05,6.75,-9.19,-1.53,,,,,,,,,15.13,16.63,-7.48,7.86,,,,,,,,,69.93,53.23,39.22,30.06,,
SYH,Skyharbour Resources Ltd.,Energy,Canada,TSXV,36.80,0.360,-25.77,-40.98,2.86,9.09,-20.88,38.46,2.94,-4.57,3.30,0.52,0.53,0.55,0.54,0.52,96.33,93.60,-21.16,,,,,,,,-2.21,-10.41,9.60,16.70,-1.11,-7.27,,,,,,,-41.15,-27.66,-4.30,8.34,-7.38,-9.64,,,,,,,45.75,21.73,23.99,51.11,42.93,25.21
SYZ,Sylogist Ltd.,Information Technology,Canada,TSX,114.80,6.25,-50.07,-47.03,-49.44,-35.30,-14.02,331.63,-13.49,-2.97,15.72,8.32,9.56,9.95,10.24,10.85,36.60,40.23,-0.54,8.00,1.57,1.40,0.42,1.53,11.97,14.67,-47.72,-23.36,-14.46,-3.49,19.96,12.17,-0.32,-0.93,0.23,3.24,13.19,14.87,127.29,-33.90,-30.76,-8.00,5.24,8.73,,,,,,,-154.52,-33.93,-5.09,-6.38,-9.95,1.33
SZLS,StageZero Life Sciences Ltd.,Health Care,Canada,TSX,6.19,0.0800,-72.88,-71.43,-81.18,-93.55,-94.59,-98.72,-59.83,-44.16,-35.26,0.1196,0.1688,0.2108,0.2499,0.297,148.36,97.09,-77.10,,22.07,504.48,200.98,36.90,12.51,51.48,113.12,26.86,19.50,13.30,20.17,10.43,69.29,10.70,9.12,33.81,-8.67,0.29,9.03,46.61,26.55,4.83,1.06,7.77,,,,,,,273.10,1.23,-5.83,-4.41,11.44,32.76
T,TELUS Corporation,Communication Services,Canada,TSX,30340.50,28.61,-1.95,-2.05,6.80,34.40,60.39,181.43,10.34,9.89,10.89,31.48,31.04,30.43,30.06,29.62,14.27,17.85,,4.58,9.76,7.43,6.11,5.76,5.05,5.01,7.41,-4.07,-0.72,1.54,2.15,3.49,7.39,3.60,5.53,5.43,5.26,4.89,37.12,-2.64,1.13,6.24,2.16,3.10,,,,,,,-5.09,12.65,21.19,9.13,13.01,15.41
TA,TransAlta Corporation,Utilities,Canada,TSX,3132.86,15.07,8.06,17.69,23.45,94.85,107.20,27.14,24.85,15.66,2.43,13.75,13.67,13.67,13.47,13.19,21.68,21.15,0.15,1.29,29.51,7.67,6.56,2.57,0.53,0.39,-2361.11,152.18,80.68,5.39,0.11,-4.83,46.75,11.09,15.23,0.52,-0.01,-1.92,87.11,155.91,39.46,26.01,16.72,5.82,,,,,,,-112.46,-74.73,-59.82,-46.18,-34.63,-27.57
TAAL,Taal Distributed Information Technologies Inc.,Information Technology,Canada,CNSX,32.73,1.05,-69.30,-67.69,-71.31,-71.23,31.25,,-32.80,5.57,,1.98,2.44,2.85,3.08,3.31,84.54,100.53,-2.75,,333.67,42.19,,,,,-78.89,-32.71,-10.09,,,,953.00,97.73,,,,,-78.44,-39.14,-18.13,,,,,,,,,,506.94,44.77,28.27,,,
TAAT,TAAT Global Alternatives Inc.,Consumer Staples,Canada,CNSX,95.70,1.17,-54.47,-52.82,-63.21,116.67,-69.53,-98.78,29.34,-21.12,-35.49,1.26,1.60,2.03,2.45,2.58,97.37,115.17,-8.86,,1395.82,,-42.27,76.51,,,239.26,466.19,174.73,84.79,37.05,78.15,2848.49,,-42.71,83.04,,,198.51,743.47,72.65,70.82,35.30,77.75,,,,,,,14.24,959.92,105.81,47.42,-0.80,24.75
TAIG,Taiga Motors Corporation,Consumer Discretionary,Canada,TSX,94.80,3.91,-37.24,-26.78,-58.84,,,,,,,4.60,4.81,5.43,6.25,6.69,58.33,69.35,-85.17,,,,,,,,802.23,,,,,,,,,,,,-45.59,,,,,,,,,,,,-205.46,,,,,
TAL,PetroTal Corp.,Energy,United States,TSXV,367.06,0.56,33.33,21.74,89.83,67.78,,,18.79,,,0.69,0.63,0.57,0.51,0.471,72.95,76.29,-0.72,,155.21,42.84,146.79,,,,-815640.00,96.27,156.97,148.12,,,263.42,58.62,174.11,,,,-4297.64,78.17,140.11,136.36,,,,,,,,,48.92,29.90,38.12,286.31,,
TAO,TAG Oil Ltd.,Energy,Canada,TSXV,20.31,0.290,-7.94,-21.62,-32.56,269.61,112.99,-82.67,54.55,16.31,-16.06,0.305,0.321,0.347,0.358,0.352,82.26,92.02,-0.12,,-50.24,-15.87,-10.63,-19.75,-12.96,12.40,-358.85,13.34,-2.58,-45.06,-17.03,24.30,-101.21,-92.10,-78.03,-60.83,-57.24,-34.29,-250.72,-55.46,46.13,-31.90,6.49,27.06,,,,,,,-64.49,-42.80,-45.70,-23.53,-29.96,-14.39
TAU,Thesis Gold Inc.,Materials,Canada,TSXV,52.76,1.21,-36.32,-40.98,-6.92,510.36,1731.09,,80.69,74.56,,2.03,2.08,1.90,1.80,1.74,64.28,68.54,-68.68,,,,,,,,398.64,2077.83,486.57,80.01,49.85,,,,,,,,998.50,1362.56,260.82,100.61,41.06,,,,,,,,137.39,587.41,264.16,138.80,71.96,
TBIX,TrustBIX Inc.,Information Technology,Canada,TSXV,3.66,0.0600,-64.71,-68.42,-67.57,-90.77,,,-54.16,,,0.1234,0.1397,0.1427,0.1513,0.1753,88.72,92.78,-26.31,,33.27,14.95,12.44,5.53,,,-26.55,-21.16,21.17,35.08,,,-105.93,-74.97,-53.35,-41.75,,,-4.10,-18.76,23.77,30.02,,,,,,,,,-20864.15,-56.88,-53.86,,,
TBK,Trailbreaker Resources Ltd.,Materials,Canada,TSXV,1.81,0.1850,-2.63,-17.78,-28.85,-73.57,-96.86,-96.97,-35.77,-49.97,-29.49,0.2344,0.259,0.274,0.280,0.281,137.07,134.50,-44.13,,,,,,,,-94.41,-33.95,-20.16,-26.81,-16.74,-18.24,,,,,,,-103.08,-68.05,-63.14,-44.87,-23.84,-21.68,,,,,,,29.55,-36.91,-31.13,-18.06,-4.28,-12.56
TBL,Taiga Building Products Ltd.,Industrials,Canada,TSX,199.45,2.40,-8.40,-12.09,-2.04,163.08,160.48,316.83,37.85,21.03,15.31,2.56,2.61,2.56,2.56,2.58,40.02,45.46,0.34,,39.68,30.71,15.22,,,,30.84,69.64,53.15,,,,33.32,52.28,34.99,,,,30.86,89.15,65.99,,,,,,,,,,35.01,46.46,39.51,,,
TBLL,Tombill Mines Limited,Materials,Canada,TSXV,5.31,0.0400,-57.89,-50.00,-80.49,,,,,,,0.0627,0.0717,0.0862,0.1076,0.1220,118.53,131.89,-33.59,,,,,,,,3997.80,1299.97,451.69,,,,,,,,,,4052.87,1302.56,452.21,,,,,,,,,,-681.63,705.98,284.06,,,
TBP,Tetra Bio-Pharma Inc.,Health Care,Canada,TSX,17.88,0.0550,-56.00,-52.17,-82.26,-79.63,-93.04,,-41.10,-41.26,,0.0644,0.0824,0.1161,0.1487,0.1818,101.15,109.92,-11.74,,,,,,,,17.70,35.78,25.95,87.63,74.73,,,,,,,,97.06,84.77,90.29,123.09,95.09,,,,,,,,-141.22,-61.65,-72.70,-27.37,62.40,
TBRD,Thunderbird Entertainment Group Inc.,Communication Services,Canada,TSXV,141.33,3.75,-14.38,-12.79,-16.67,209.92,,,45.75,,,3.66,3.85,4.09,4.14,4.20,42.18,47.99,-0.70,,37.19,39.06,-7.83,,,,35.16,29.90,13.21,,,,16.79,19.08,8.56,,,,88.53,52.81,20.06,,,,,,,,,,26.53,18.60,130.83,,,
TBX,Turmalina Metals Corp.,Materials,Canada,TSXV,15.83,0.310,-38.00,-32.61,-64.77,,,,,,,0.453,0.460,0.493,0.56,0.63,86.01,100.03,-1.52,,,,,,,,-20.46,8.09,87.09,,,,-22.99,-24.25,-18.07,,,,-27.17,8.73,88.05,,,,,,,,,,-48.50,-1.46,195.03,,,
TCAN,TransCanna Holdings Inc.,Health Care,Canada,CNSX,5.72,0.0950,-80.21,-79.79,-92.08,-95.00,,,-63.09,,,0.1684,0.272,0.381,0.476,0.55,180.84,232.70,-29.40,,-42.52,307.81,,,,,1.19,-8.89,74.96,,,,-728.73,236.58,,,,,-23.57,-28.74,82.32,,,,,,,,,,-62.13,-40.74,134.58,,,
TCEC,Tisdale Clean Energy Corp.,Energy,Canada,TSXV,3.90,0.410,78.26,57.69,123.64,-12.14,-97.35,-88.47,-4.21,-51.58,-19.37,0.316,0.297,0.285,0.287,0.331,171.19,143.93,-20.77,,,,,,,,-5.95,4.73,-14.76,29.14,-4.81,-7.89,,,,,,,-14.53,47.73,-14.57,19.41,-3.02,8.21,,,,,,,-314.05,78.61,63.34,31.07,41.83,12.52
TCF,Trillion Energy International Inc.,Energy,Canada,CNSX,59.62,0.2100,16.67,13.51,-20.75,,,,,,,0.319,0.280,0.264,0.257,0.266,120.49,132.85,-24.01,,43.20,-2.79,-4.53,,,65.63,-22.23,13.53,1.21,-11.34,15.15,23.15,614.63,-9.49,-9.28,,,70.50,-41.96,10.36,-4.79,-12.51,12.98,17.18,,,,,,,-151.38,-35.83,-36.33,-27.83,-19.84,4.60
TCKP,Trillium Acquisition Corp.,Financials,Canada,TSXV,0.11,0.0200,,-81.82,-81.82,,,,,,,,,,,,308.68,308.68,,,,,,,,,-56.09,96.11,,,,,,,,,,,102.03,308.29,,,,,,,,,,,-31.28,16.62,,,,
TCLA,Transcontinental Inc.,Materials,Canada,TSX,997.46,14.95,-23.49,-24.15,-33.18,30.73,-25.81,156.57,9.32,-5.79,9.87,16.67,17.88,18.29,19.34,20.01,28.53,31.70,0.47,6.02,2.70,-6.73,0.25,5.53,4.14,2.88,-10.80,-8.92,-17.33,-3.27,-0.46,-0.25,-9.21,-5.68,-7.26,2.20,2.87,1.71,-0.84,-11.33,-15.10,-2.24,2.23,0.24,,,,,,,103.33,27.25,-7.36,-12.60,2.97,-4.43
TCN,Tricon Residential Inc.,Real Estate,Canada,TSX,2786.97,13.29,-30.71,-30.21,-6.09,43.13,33.36,301.81,12.67,5.92,14.90,16.90,17.58,17.58,17.21,16.63,25.30,29.42,-48.10,2.19,72.05,251.61,30.41,40.62,20.21,52.99,105.77,578.81,7.86,29.84,11.18,103.01,98.82,206.93,19.12,33.18,15.63,48.89,292.91,99.78,27.28,49.58,23.92,100.23,,,,,,,86.89,35.70,37.36,33.72,31.86,56.51
TCS,Tecsys Inc.,Information Technology,Canada,TSX,344.47,30.80,-41.21,-29.45,-30.09,145.06,124.39,1421.57,34.75,17.51,31.22,30.96,35.04,40.01,42.82,42.63,50.23,52.18,-0.23,0.89,11.45,15.45,22.63,15.77,13.82,13.51,-49.67,2.39,178.45,-7.53,14.32,13.96,-0.70,7.14,17.57,12.40,11.99,13.35,-37.70,38.16,82.15,-5.68,16.75,15.53,,,,,,,8.95,16.78,84.90,11.66,16.97,14.27
TCW,Trican Well Service Ltd.,Energy,Canada,TSX,565.11,3.00,8.30,-8.54,17.19,206.12,-11.76,-69.40,45.10,-2.47,-11.15,3.91,3.66,3.57,3.38,3.23,49.99,54.40,4.23,,41.68,-5.96,-13.35,11.58,-18.75,-13.17,-98.96,-89.60,-69.37,-62.82,-40.48,-46.21,115.46,25.73,-2.31,6.90,-3.65,-14.97,-107.52,-51.58,-58.01,-10.23,19.17,-25.76,,,,,,,0.40,-9.08,-10.70,-2.84,-12.30,-9.61
TD,The Toronto-Dominion Bank,Financials,Canada,TSX,109293.27,78.89,-16.29,-21.47,-3.20,16.94,47.78,190.04,5.34,8.11,11.22,93.43,96.00,94.68,92.49,91.54,17.78,19.34,1.53,4.39,17.89,6.22,5.63,6.06,,,,,,,,,,,,,,,20.20,10.70,8.28,10.14,,,4.52,6.68,7.64,6.11,8.54,8.54,7.36,10.17,11.23,9.17,11.41,11.72
